11,1/13/11,2,6,5,4,40,10,10,10,1,9,7,3,90,10,7,5,2,3,5,7,30,10,10,10,2,3,3,3,30,10,10,10,3,4,6,8,40,10,6,7,2,3,9,7,30,10,10,10,3,4,6,5,40,10,7,6,2,7,7,7,70,10,10,10,3,7,3,5,40,10,6,8,1,8,4,6,80,10,3,6,1,5,7,3,70,5,7,3,3,7,7,7,70,10,5,5,3,7,3,9,70,10,3,7,2,3,1,7,10,10,10,10,1,7,7,7,70,10,10,10,1,1,7,3,70,2,8,4,2,6,8,4,40,10,10,10,1,5,4,6,60,5,4,6,1,3,3,3,30,8,8,8,1,2,4,6,60,3,5,7,2,6,2,4,20,10,10,10,3,4,6,2,40,10,6,4,3,3,3,3,30,10,7,7,3,7,3,1,40,10,7,6,1,1,1,1,1,1,10,11,11,11,6,6,10,10,2,6,6,0,10,3,8,8,0,0,1,7,0,10,10,0,6,6,10,10,19,1,6.707333333,21.56386667,1,1,10,10,2,10,10,I based the criticality of the players on their role in the challenge and what they had achieved in the practice trials. I assigned blame in the 2nd stage based upon their role in the challenge.I assessed the criticality of the two players based upon what they had to achieve in order to win the challenge. ;;;;;;;;;;;;;;;
12,1/13/11,2,6,2,4,45,6,2,4,1,1,7,3,33,2,8,3,3,4,6,8,60,5,6,7,2,6,8,4,50,7,8,3,1,8,4,6,45,6,2,4,2,3,5,7,35,2,4,7,2,3,3,3,30,3,3,3,2,7,7,7,70,6,6,6,3,7,7,7,70,7,3,3,1,3,3,3,25,2,2,2,3,3,3,3,30,3,3,3,1,2,4,6,40,4,5,6,2,6,5,4,45,4,3,2,3,4,6,5,40,4,6,5,2,3,1,7,45,2,1,6,3,7,3,9,70,6,3,7,1,5,7,3,40,4,7,2,3,7,3,5,33,6,3,5,3,4,6,2,40,3,5,4,1,5,4,6,40,5,3,6,2,3,9,7,55,2,6,5,3,7,3,1,50,6,4,4,1,9,7,3,65,6,4,3,1,7,7,7,70,4,4,4,0,0,1,0,1,0,10,11,11,11,3,3,6,6,0,3,3,5,5,1,6,2,5,5,3,9,9,0,0,2,5,5,1,4,19,1,5.9469,15.10361667,1,2,4,4,1,3,3,used means and averages to work out the rough likelihood of them winningassessed them as pairsobserved the balance between the two;;;;;;;;;;;;;;;
13,1/13/11,1,1,7,3,40,5,9,5,1,3,3,3,30,10,10,10,2,3,1,7,10,10,10,10,2,3,5,7,30,10,10,10,3,4,6,5,40,10,6,6,2,6,5,4,40,10,10,10,3,4,6,2,40,10,8,3,3,3,3,3,30,10,5,5,2,3,3,3,30,10,10,10,1,2,4,6,40,2,7,8,1,5,4,6,50,6,5,8,1,8,4,6,60,8,3,6,2,6,2,4,20,10,10,10,2,6,8,4,40,10,10,10,3,7,7,7,70,10,5,5,1,5,7,3,50,6,7,4,3,7,3,5,50,10,5,5,3,7,3,9,75,10,3,8,3,7,3,1,35,10,6,3,1,9,7,3,80,9,7,3,1,7,7,7,70,10,10,10,2,7,7,7,70,10,10,10,2,3,9,7,60,3,9,7,3,4,6,8,60,10,5,8,1,1,1,1,0,1,10,12,12,11,6,6,10,10,3,5,5,0,0,0,8,8,10,10,2,6,6,0,10,1,0,0,10,10,19,1,6.600333333,21.80268333,1,2,5,5,1,5,5,How crucial players were depended on how they performed previously. If they did well previously you would expext them to be more liley to better this time; thus have more crucial roles.If a player had to do the task correctly to win the challenge; they took all of the blame. If they shared the responsibility they had half.;;;;;;;;;;;;;
14,1/13/11,3,3,3,3,50,4,6,6,2,3,9,7,60,10,10,10,3,4,6,2,40,4,6,3,2,6,2,4,40,10,10,10,3,7,7,7,70,5,6,6,1,3,3,3,60,5,5,5,2,6,5,4,30,4,6,5,3,7,3,5,25,3,4,6,1,2,4,6,40,4,5,8,1,9,7,3,65,9,3,2,3,4,6,8,60,3,7,9,2,6,8,4,60,7,7,8,2,7,7,7,70,10,10,10,1,1,7,3,55,1,10,3,3,7,3,1,50,8,6,6,3,4,6,5,30,3,10,8,2,3,5,7,50,10,10,10,1,5,4,6,50,3,6,8,2,3,1,7,55,10,10,10,1,8,4,6,60,10,4,3,1,7,7,7,70,10,5,7,1,5,7,3,50,3,10,6,2,3,3,3,30,10,10,10,3,7,3,9,65,2,10,8,1,1,1,0,0,1,12,12,13,11,6,6,10,10,3,5,5,1,1,1,4,1,10,10,2,5,5,1,10,0,5,5,10,10,20,1,6.650166667,21.81926667,1,1,5,5,2,5,5,if all players had to reach 20 clicks then they would be 100%  responsible and therefore 1005 criticality was chosen. so accodring to how many of them needed to suceeed resulted in direct proportion criticality.it was confusing!!;;;;;;;;;;;;;;;
15,1/13/11,3,7,3,9,60,7,5,5,1,8,4,6,85,9,4,8,1,5,4,6,57,6,2,6,1,2,4,6,54,1,2,7,2,7,7,7,70,6,6,5,1,5,7,3,60,4,7,2,3,4,6,2,30,9,3,3,3,4,6,5,35,9,5,3,3,4,6,8,30,9,4,4,3,3,3,3,26,9,5,5,2,6,5,4,38,9,9,9,3,7,3,5,45,9,3,5,3,7,3,1,15,9,5,3,2,3,3,3,26,9,5,5,1,9,7,3,70,6,3,2,2,3,1,7,7,10,10,10,1,3,3,3,27,3,3,3,1,1,7,3,60,2,3,3,2,3,9,7,15,10,10,10,2,6,8,4,40,10,10,10,2,3,5,7,17,10,10,10,3,7,7,7,68,9,5,5,2,6,2,4,16,10,10,10,1,7,7,7,70,4,4,4,1,1,1,1,1,1,12,11,9,11,5,5,8,8,3,6,6,0,0,1,3,0,7,7,2,6,6,0,8,0,4,4,7,7,19,1,6.1401,19.84983333,1,2,4,4,1,4,4,I assesssed the criticality based on the score models; so if player one had to score c> in order to pass then they were highly critical. I assigned blame based on the score models again; if players 3 and 4 had to both score c> then they were highly to blame for failure. I assessed the criticality based on their ability and scores.;;;;;;;;;;;;;
16,1/13/11,1,9,7,3,90,8,5,3,2,6,5,4,50,10,10,10,3,3,3,3,30,10,5,5,2,7,7,7,70,10,10,10,2,6,8,4,40,10,10,10,1,3,3,3,30,3,3,3,2,3,1,7,10,10,10,10,3,4,6,5,40,10,4,4,2,3,5,7,30,10,10,10,1,5,4,6,60,3,3,3,1,7,7,7,70,4,4,4,2,3,9,7,30,10,10,10,1,2,4,6,60,4,6,7,1,8,4,6,80,8,4,6,3,7,7,7,70,7,3,3,3,7,3,5,50,10,3,4,3,7,3,9,70,10,5,6,1,5,7,3,70,4,7,3,3,4,6,2,40,10,5,4,2,3,3,3,30,10,10,10,3,7,3,1,30,10,7,5,3,4,6,8,40,10,5,6,2,6,2,4,20,10,10,10,1,1,7,3,70,1,7,4,1,1,1,1,0,1,12,11,11,11,5,5,10,10,3,5,5,0,0,0,5,5,10,10,1,5,0,10,10,2,5,5,0,10,19,2,5.2023,16.74741667,1,2,5,5,1,5,5,Both criticality and blame based on the necessity of each player reaching thier criterion; so if one player must reach the criterion then that player has a very high criticality/blame.;;;;;;;;;;;;;;
17,1/13/11,1,5,4,6,50,4,4,4,2,6,5,4,50,10,10,10,2,7,7,7,70,10,10,10,2,6,2,4,40,10,10,10,1,3,3,3,30,4,4,4,2,3,9,7,55,4,6,4,3,7,7,7,70,10,5,5,2,3,5,7,50,10,10,10,1,7,7,7,70,8,8,8,2,6,8,4,50,10,10,10,3,4,6,5,47,10,6,6,2,3,1,7,37,10,10,10,1,8,4,6,70,8,8,8,3,7,3,1,40,10,5,5,1,9,7,3,55,8,8,8,3,3,3,3,30,10,4,4,1,2,4,6,35,3,3,3,3,4,6,2,40,8,5,5,3,7,3,5,43,5,5,5,3,4,6,8,60,10,4,4,3,7,3,9,80,10,3,3,1,5,7,3,70,5,6,5,2,3,3,3,30,10,10,10,1,1,7,3,70,3,5,3,1,1,1,1,0,1,10,11,12,11,6,6,10,10,3,7,7,0,0,2,7,7,0,10,1,5,0,10,10,0,5,5,10,10,19,1,7.2325,24.31205,1,2,5,5,1,4,4,;;;;;;;;;;;;;;;
18,1/13/11,1,5,4,6,60,10,10,10,2,3,5,7,50,10,10,10,3,7,3,1,55,10,7,7,3,4,6,2,40,10,7,7,3,7,7,7,70,10,7,7,2,7,7,7,70,10,10,10,1,2,4,6,35,4,4,4,1,5,7,3,65,5,5,5,2,6,5,4,50,10,10,10,2,3,9,7,65,10,10,10,2,6,2,4,40,10,10,10,1,7,7,7,90,7,7,7,3,7,3,9,70,10,7,7,3,7,3,5,55,10,8,8,2,6,8,4,50,10,10,10,3,4,6,5,45,10,7,7,2,3,3,3,30,10,10,10,3,3,3,3,30,10,8,8,1,8,4,6,70,7,7,7,1,1,7,3,33,7,7,7,3,4,6,8,45,10,8,8,1,3,3,3,30,9,9,9,2,3,1,7,10,10,10,10,1,9,7,3,50,10,10,10,1,1,1,1,1,1,9,10,13,12,6,6,10,10,2,4,4,0,7,3,6,6,0,0,1,4,0,8,8,0,3,3,7,7,19,1,7.444616667,21.39785,1,1,5,5,2,10,10,1) depending on the challenge given; the percentage was assumed2)depnding on the challenge given; and whether another team matre failed or not3)depnding on the challenge ;;;;;;;;;;;;;
19,1/13/11,2,3,1,7,10,10,10,10,3,7,7,7,70,10,9,9,2,6,5,4,40,10,10,10,3,4,6,8,35,10,9,9,2,7,7,7,70,10,10,10,1,5,7,3,75,9,9,7,2,3,9,7,30,10,10,10,2,3,5,7,30,10,10,10,2,6,8,4,40,10,10,10,2,6,2,4,20,10,10,10,2,3,3,3,30,10,10,10,3,7,3,9,70,9,5,9,3,4,6,5,40,9,8,7,1,1,7,3,70,6,8,6,1,7,7,7,70,10,10,10,3,3,3,3,30,10,9,9,3,7,3,1,30,10,9,9,1,8,4,6,80,10,9,9,1,3,3,3,30,5,5,5,1,2,4,6,60,1,7,8,1,5,4,6,60,7,6,10,3,4,6,2,40,10,9,2,3,7,3,5,50,10,6,8,1,9,7,3,90,10,8,1,1,1,1,0,0,1,11,10,11,12,7,7,10,10,1,1,0,10,10,2,8,8,0,9,3,9,9,0,0,0,8,8,10,10,18,1,6.632116667,24.34603333,1,1,9,9,2,9,9,1) You were more critical to the experiment if you were required to reach the criteria alone; and if you all had to achieve the criteria you were equally as critical. If you had to be one of two people to achieve the criteria then the person with the highest score in the trials was the most critical of the two in the group's ability to pass.2) You were more to blame if it was down to you alone to achieve the criteria in order for the task to be passed; than when it was combined with 2 people.3) When there are 2 players there is more pressure to get it right so they were equally as important as one another; especially considering their practice scores were the same!;;;;;;;;;;;;
20,1/13/11,2,3,5,7,30,5,5,5,3,7,3,1,30,7,7,3,1,3,3,3,30,5,5,5,2,3,1,7,10,5,5,5,1,9,7,3,90,10,5,2,1,1,7,3,70,2,10,4,3,4,6,8,40,7,2,7,3,3,3,3,30,5,5,5,1,2,4,6,60,1,1,10,1,7,7,7,70,8,8,8,1,5,4,6,60,7,4,8,2,3,9,7,30,5,5,5,1,8,4,6,80,10,1,1,1,5,7,3,70,2,8,2,3,7,3,9,70,8,1,8,3,7,3,5,50,7,1,7,3,4,6,5,40,7,7,1,2,7,7,7,70,10,10,10,2,6,2,4,20,10,10,10,2,6,5,4,40,10,10,10,2,6,8,4,40,10,10,10,3,7,7,7,70,10,7,7,2,3,3,3,30,10,10,10,3,4,6,2,40,8,8,1,0,1,1,1,0,1,9,10,11,11,4,4,7,7,3,5,5,0,0,0,10,10,10,10,1,0,0,10,10,2,5,5,0,10,18,1,7.822116667,18.19763333,1,2,5,5,1,5,5,;;;;;;;;;;;;;;;
21,1/13/11,1,1,7,3,70,1,8,4,1,2,4,6,35,0,3,6,2,6,2,4,10,10,10,10,1,7,7,7,70,6,6,6,2,7,7,7,50,10,10,10,2,3,3,3,10,10,10,10,2,3,9,7,30,10,8,9,1,9,7,3,80,6,3,0,1,5,7,3,70,4,7,0,3,7,3,9,70,10,2,7,1,5,4,6,40,5,5,5,2,6,5,4,30,10,10,10,1,8,4,6,60,8,3,6,3,4,6,2,40,10,6,1,3,4,6,5,50,10,7,7,1,3,3,3,30,10,10,10,3,7,3,1,20,10,8,7,2,6,8,4,60,10,10,10,3,3,3,3,20,10,7,7,3,4,6,8,30,10,6,7,3,7,3,5,40,10,1,6,2,3,5,7,25,10,10,10,3,7,7,7,60,10,7,7,2,3,1,7,5,10,10,10,1,1,1,1,1,1,10,12,11,11,8,8,10,10,2,4,4,0,8,0,3,3,6,6,1,1,0,7,7,3,7,7,0,0,18,1,8.19115,24.56006667,1,2,6,6,1,5,5,1)I assessed criticality of the players by their record and accuracy in the past (this gives a suggestive result) and then from that I can use what I expect the outcome of each players trials to be. By doing this I can assess the importance that each player performs as consistantly as suggested by their percentage record. The higher their record the more important they are to the team that they perform consistantly.2)Blame was mainly given to players who did not perform well in trials but also had to complete them in order for the team to advance. Any whereby any of the two players could finish the task would have shared blame.3)It is important that both players did as well as they could regardless of if they were playing at the same time.;;;;;;;;;;;;;;;
22,1/13/11,1,5,4,6,50,10,10,10,3,7,3,5,65,10,6,8,1,9,7,3,70,9,8,9,2,6,8,4,80,8,10,7,2,3,3,3,40,10,10,10,2,7,7,7,80,10,10,10,1,2,4,6,60,5,6,10,3,7,7,7,85,10,10,10,1,3,3,3,30,10,10,10,1,5,7,3,50,7,10,7,3,4,6,5,50,10,8,8,3,4,6,2,55,10,8,7,1,1,7,3,50,6,10,8,1,7,7,7,80,10,10,10,1,8,4,6,70,10,10,10,3,4,6,8,60,10,7,9,2,3,1,7,60,9,4,10,2,6,2,4,60,10,1,6,3,7,3,1,40,10,10,10,2,3,5,7,60,6,7,9,3,3,3,3,30,10,7,7,3,7,3,9,75,10,8,10,2,6,5,4,55,10,9,9,2,3,9,7,75,6,10,9,1,1,1,1,0,1,10,10,9,10,5,5,10,10,3,10,10,1,1,2,10,10,0,10,1,10,0,10,10,0,5,5,10,10,19,1,9.900883333,24.60936667,1,1,7,7,2,9,9,it depended on the weight the have in terms of winning  i.e. if all players had to win or just one.if they shared the blame then it was half but if they were the only one required to win they were blame 100%on their results;;;;;;;;;;;;;;;
23,1/13/11,1,7,7,7,70,3,3,3,1,5,7,3,80,3,3,3,2,6,2,4,10,10,10,10,2,3,5,7,20,10,10,10,3,7,3,9,65,10,5,5,3,7,7,7,75,10,5,5,3,4,6,8,30,10,5,5,2,3,9,7,50,10,10,10,2,3,1,7,32,10,10,10,1,9,7,3,96,3,3,3,2,6,5,4,50,10,10,10,2,3,3,3,10,10,10,10,2,7,7,7,60,10,10,10,3,4,6,5,40,10,5,5,3,4,6,2,30,10,5,5,1,1,7,3,85,3,3,3,3,7,3,1,30,10,3,3,3,7,3,5,50,10,4,4,1,2,4,6,80,3,3,3,1,8,4,6,90,3,3,3,2,6,8,4,25,10,10,10,1,3,3,3,30,3,3,3,3,3,3,3,30,10,5,5,1,5,4,6,80,3,3,3,1,1,1,1,1,1,13,14,11,12,10,10,5,5,2,10,10,0,5,1,10,0,5,5,3,10,10,0,0,0,10,10,5,5,19,1,8.760233333,24.74205,1,1,5,5,2,5,5,1) I put full criticality for participants who's reaching the full criterion was essential and divided criticality between those who at least one needed to reach it.2) Similarly I put full blame for those who's completion was critical and divided blame between those who shared responsibility; putting 0 blame for anyone who did reach their criterion.3) I divided criticality equally between them as when one out of two needed to complete the criterion; each has 50% criticality.;;;;;;;;;;;;;
